[2026-08-20 16:21:55.616 GPU_Scheduler_0] starting GPU scheduler for GPU 0
[2026-08-20 16:21:55.618 GPU_Scheduler_0] [PAPER-ALG2] enabled=True prefill_speed_entries=6 log=/workspace/prism-exp/exp/results/paper-faithful-tp/step4/tp-aa-strict_r8_s3/server-logs/server.log.alg2_gpu0.jsonl
[2026-08-20 16:21:55.618 GPU_Scheduler_0] Model states init: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'deactivated', 'model_5': 'deactivated', 'model_6': 'deactivated'}
[2026-08-20 16:21:55.619 GPU_Scheduler_0] [PAPER-TP] WorkerPool gpu=0 owned=[0, 1, 2] shadow=[3, 4] {0: 1, 1: 1, 2: 2, 3: 2, 4: 2}
[2026-08-20 16:21:57.989 GPU_Scheduler_0] Assign worker 0 to model_4. Current model_to_worker: {'model_4': 0}
[2026-08-20 16:21:57.989 GPU_Scheduler_0] Assign worker 1 to model_5. Current model_to_worker: {'model_4': 0, 'model_5': 1}
[2026-08-20 16:21:57.992 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.002 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.012 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.023 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.033 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.044 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.054 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.064 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.075 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.085 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.095 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.106 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
[2026-08-20 16:21:58.116 GPU_Scheduler_0] Waiting for models to be activated: {'model_1': 'deactivated', 'model_2': 'deactivated', 'model_3': 'deactivated', 'model_4': 'activating', 'model_5': 'activating', 'model_6': 'deactivated'}
